Rule Text,JSON Mapping,qwen3.5-397b-a17b_responses,qwen3.5-397b-a17b_categories,qwen3.5-397b-a17b_card_orders,glm-4.7-flash_responses,glm-4.7-flash_categories,glm-4.7-flash_card_orders,qwen3-next-80b-a3b-instruct_responses,qwen3-next-80b-a3b-instruct_categories,qwen3-next-80b-a3b-instruct_card_orders,gemma-3-27b-it_responses,gemma-3-27b-it_categories,gemma-3-27b-it_card_orders,deepseek-v3.2_responses,deepseek-v3.2_categories,deepseek-v3.2_card_orders,gemma-3-12b-it_responses,gemma-3-12b-it_categories,gemma-3-12b-it_card_orders
"If the digit is 3, then the color is crimson.","{'3': 'P', '8': 'not_P', 'crimson': 'Q', 'olive': 'not_Q'}","[['3', 'olive'], ['olive', '3'], ['olive', '3'], ['3', 'olive'], ['olive', '3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3'], ['olive', '3'], ['3'], ['3', 'crimson'], ['olive', '3']]","['CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'olive'], ['olive', '3'], ['olive', '3'], ['3', 'olive'], ['olive', '3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'crimson'], ['3', 'crimson'], ['3'], ['3', 'olive'], ['3', 'crimson']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'olive'], ['olive', '3'], ['olive', '3'], ['3', 'olive'], ['olive', '3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3'], ['olive', '3'], ['3'], ['3'], ['3']]","['CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]"
"If the symbol is bolt, then the letter is L.","{'bolt': 'P', 'drop': 'not_P', 'L': 'Q', 'P': 'not_Q'}","[['P', 'bolt'], ['bolt', 'P'], ['*   **\'L\'**: This is a letter. Is it ""L""? Yes. So $Q$ is true. The rule is satisfied regardless of the symbol on the other side. ('], ['P', 'bolt'], ['P', 'bolt']]","['CORRECT', 'CORRECT', 'NOISE', 'CORRECT', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['card1', 'card4'], ['bolt', 'P'], ['bolt'], ['bolt'], ['bolt']]","['NOISE', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt', 'P'], ['### 4. Cards showing ""L"" → letter is L. Rule'], ['P', 'bolt'], ['So:'], ['P', 'bolt']]","['CORRECT', 'NOISE', 'CORRECT', 'NOISE', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['L', 'bolt'], ['bolt'], ['bolt', 'L'], ['bolt'], ['bolt', 'L']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt', 'P'], ['bolt', 'P'], ['P', 'bolt'], ['P', 'bolt'], ['card2', 'card3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt'], ['bolt'], ['bolt', 'L'], ['bolt', 'P', 'drop'], ['None']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'NOISE']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]"
"If the number is 53, then the shape is cone.","{'53': 'P', '28': 'not_P', 'cone': 'Q', 'cube': 'not_Q'}","[['cube', '53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53'], ['53'], ['53', 'cube'], ['53'], ['53', 'cube']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['cube', '53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['cube', '53']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53', 'cube', 'cone'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cone']]","['OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['cube', '53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['cube', '53']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53'], ['53', 'cone', 'cube'], ['53'], ['cone', '53'], ['53', 'cone']]","['CONFIRMATION_BIAS', 'OVER_SELECTION', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]"
"If the letter is J, then the number is 77.","{'J': 'P', 'R': 'not_P', '77': 'Q', '31': 'not_Q'}","[['J', '31'], ['J', '31'], ['J', '31'], ['31', 'J'], ['J', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J'], ['J'], ['J'], ['J'], ['J']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['31', 'J'], ['J', '31'], ['J', '31'], ['31', 'J'], ['J', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '77'], ['J', '31'], ['J', '77'], ['J', '77'], ['J', '77']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['31', 'J'], ['31', 'J'], ['31', 'J'], ['31', 'J'], ['31', 'J']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '77'], ['J', '77'], ['J', '77'], ['J', '77'], ['J', '77']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]"
"If the figure is pixelated, then the border is zigzag.","{'pixelated': 'P', 'smooth': 'not_P', 'zigzag': 'Q', 'wavy': 'not_Q'}","[['If ""smooth"" describes a figure (e.g.', 'a smooth circle vs pixelated square'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'wavy'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'smooth', 'wavy']]","['NOISE', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated'], ['wavy', 'smooth', 'pixelated'], ['pixelated', 'zigzag'], ['pixelated'], ['pixelated']]","['CONFIRMATION_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['So answer should be the **labels** of the cards to turn over.'], ['pixelated', 'wavy', 'smooth'], ['- wavy → figure is not pixel'], ['- Card showing **smooth** (figure): no'], ['Card1: zigzag → border is zigzag → we don’t care what’s on the other side (figure']]","['NOISE', 'LOGIC_ERROR', 'NOISE', 'NOISE', 'NOISE']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'zigzag'], ['pixelated', 'smooth'], ['pixelated', 'smooth', 'wavy']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth', 'wavy'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'wavy'], ['pixelated', 'smooth'], ['pixelated', 'smooth', 'wavy']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated', 'wavy'], ['pixelated'], ['pixelated', 'zigzag'], ['smooth', 'wavy']]","['LOGIC_ERROR', 'CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]"
"If the pattern is mosaic, then the color is teal.","{'mosaic': 'P', 'gradient': 'not_P', 'teal': 'Q', 'beige': 'not_Q'}","[['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'teal', 'beige'], ['none'], ['mosaic'], ['mosaic', 'beige'], ['mosaic']]","['OVER_SELECTION', 'NOISE', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['teal', 'mosaic'], ['mosaic', 'beige'], ['mosaic', 'teal'], ['mosaic', 'teal']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['mosaic', 'beige'], ['beige', 'mosaic'], ['card1', 'card2'], ['beige', 'mosaic']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'teal'], ['mosaic', 'teal'], ['mosaic', 'beige'], ['mosaic', 'teal'], ['mosaic', 'teal']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]"
"If the digit is 7, then the symbol is prism.","{'7': 'P', '2': 'not_P', 'prism': 'Q', 'lens': 'not_Q'}","[['7', 'lens'], ['7', 'lens'], ['7', 'lens'], ['7', 'lens'], ['7', 'lens']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens', 'prism'], ['7'], ['7'], ['7'], ['7']]","['OVER_SELECTION', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['But here’s a classic logic puzzle twist: sometimes people think you need to check the prism card to make sure it’s not paired with a 7 — but that’s not required. The rule is **if 7'], ['lens', '7'], ['lens', '7'], ['7', 'lens']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'prism'], ['7', 'prism'], ['7', 'lens'], ['7', 'prism'], ['prism', '7']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['lens', '7'], ['7', 'lens'], ['lens', '7'], ['lens', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'prism'], ['lens', '7', 'prism'], ['lens', '7'], ['lens', '7'], ['lens', '7']]","['MATCHING_BIAS', 'OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]"
"If the letter is S, then the number is 49.","{'S': 'P', 'N': 'not_P', '49': 'Q', '16': 'not_Q'}","[['S', '16'], ['S', '16'], ['S', '16'], ['16', 'S'], ['S', '16']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['S'], ['S', '16'], ['S'], ['S'], ['S']]","['CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['S', '16'], ['S', '16'], ['16', 'S'], ['S', '16'], ['S', '16']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['S', '49'], ['S', '49'], ['S', '49'], ['49', 'S'], ['S', '16']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['16', 'S'], ['S', '16'], ['16', 'S'], ['16', 'S'], ['S', '16']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]","[['S', '49'], ['N', '16'], ['S', '49'], ['S', '49'], ['S', '49']]","['MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['16', 'N', 'S', '49'], ['N', '16', 'S', '49'], ['N', '16', '49', 'S'], ['49', '16', 'N', 'S'], ['S', 'N', '49', '16']]"
"If the symbol is gear, then the digit is 12.","{'gear': 'P', 'spring': 'not_P', '12': 'Q', '7': 'not_Q'}","[['gear', '7'], ['7', 'gear'], ['gear', '7'], ['gear', '7'], ['gear', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear'], ['gear'], ['gear'], ['gear', '7'], ['gear']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear', '7'], ['7', 'gear'], ['gear', '7'], ['gear', '7'], ['gear', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear', '12'], ['gear'], ['gear', '12', '7'], ['gear', '7'], ['gear', '7']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear', '7'], ['7', 'gear'], ['gear', '7'], ['gear', '7'], ['gear', '7']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]","[['gear', '7'], ['gear'], ['gear', '12'], ['gear', '12'], ['gear', '12']]","['CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['12', 'spring', 'gear', '7'], ['12', '7', 'gear', 'spring'], ['spring', 'gear', '12', '7'], ['gear', 'spring', '7', '12'], ['spring', 'gear', '7', '12']]"
"If the shape is teardrop, then the color is lavender.","{'teardrop': 'P', 'lozenge': 'not_P', 'lavender': 'Q', 'scarlet': 'not_Q'}","[['scarlet', 'teardrop'], ['scarlet', 'teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['scarlet', 'teardrop']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['teardrop'], ['scarlet', 'teardrop'], ['teardrop'], ['lavender', 'teardrop', 'scarlet'], ['scarlet', 'teardrop']]","['CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'OVER_SELECTION', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['scarlet', 'teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['scarlet', 'teardrop']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['teardrop', 'lavender'], ['teardrop', 'lavender'], ['teardrop', 'lavender'], ['teardrop', 'lavender'], ['scarlet', 'teardrop']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['scarlet', 'teardrop'], ['scarlet', 'teardrop'], ['teardrop', 'scarlet'], ['teardrop', 'scarlet'], ['scarlet', 'teardrop']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]","[['teardrop', 'lavender'], ['teardrop'], ['teardrop', 'lavender'], ['teardrop', 'lavender'], ['teardrop']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS']","[['scarlet', 'lozenge', 'lavender', 'teardrop'], ['lozenge', 'lavender', 'scarlet', 'teardrop'], ['teardrop', 'scarlet', 'lavender', 'lozenge'], ['lavender', 'lozenge', 'teardrop', 'scarlet'], ['scarlet', 'teardrop', 'lavender', 'lozenge']]"
