Rule Text,JSON Mapping,qwen3.5-397b-a17b_responses,qwen3.5-397b-a17b_categories,qwen3.5-397b-a17b_card_orders,glm-4.7-flash_responses,glm-4.7-flash_categories,glm-4.7-flash_card_orders,qwen3-next-80b-a3b-instruct_responses,qwen3-next-80b-a3b-instruct_categories,qwen3-next-80b-a3b-instruct_card_orders,gemma-3-27b-it_responses,gemma-3-27b-it_categories,gemma-3-27b-it_card_orders,deepseek-v3.2_responses,deepseek-v3.2_categories,deepseek-v3.2_card_orders,gemma-3-12b-it_responses,gemma-3-12b-it_categories,gemma-3-12b-it_card_orders
"If the pattern is radial, then the color is bronze.","{'radial': 'P', 'linear': 'not_P', 'bronze': 'Q', 'ivory': 'not_Q'}","[['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['ivory', 'linear'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'bronze'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'ivory'], ['radial', 'linear'], ['radial', 'ivory']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'linear'], ['radial', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'bronze']]","['ALL_CARDS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'ALL_CARDS', 'MATCHING_BIAS']","[['radial', 'bronze', 'ivory', 'linear'], ['ivory', 'bronze', 'linear', 'radial'], ['radial', 'linear', 'ivory', 'bronze'], ['radial', 'bronze', 'linear', 'ivory'], ['radial', 'ivory', 'bronze', 'linear']]"
"If the letter is V, then the digit is 8.","{'V': 'P', 'D': 'not_P', '8': 'Q', '3': 'not_Q'}","[['D', 'V'], ['3', 'V'], ['V', '3'], ['V', '3'], ['D', 'V']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V', '8'], ['V', '3'], ['V', '8'], ['V'], ['V']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V', '3'], ['V', '3'], ['V', '3'], ['V', '3'], ['V', '3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V', '3'], ['or 3', 'V'], ['V', '8'], ['V', '8'], ['or D', 'V']]","['CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['V', '3'], ['V', '3'], ['V', '3'], ['V', '3'], ['V', '3']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]","[['D', 'V'], ['V', 'D'], ['V', 'D', '8', '3'], ['V', '8'], ['D', '3', 'V']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'ALL_CARDS', 'MATCHING_BIAS', 'LOGIC_ERROR']","[['3', 'D', 'V', '8'], ['3', '8', 'V', 'D'], ['V', 'D', '8', '3'], ['D', 'V', '8', '3'], ['D', '8', '3', 'V']]"
"If the figure is hollow, then the shape is diamond.","{'hollow': 'P', 'solid': 'not_P', 'diamond': 'Q', 'square': 'not_Q'}","[['hollow', 'solid'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['square', 'hollow'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'solid'], ['hollow', 'diamond']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['hollow', 'square'], ['solid', 'hollow'], ['hollow', 'square'], ['hollow', 'square'], ['hollow', 'square']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['hollow', 'solid'], ['hollow', 'square'], ['hollow', 'square', 'solid'], ['hollow', 'square'], ['hollow', 'square']]","['LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]","[['hollow', 'square', 'solid'], ['solid', 'square'], ['hollow', 'square', 'solid', 'diamond'], ['solid', 'square'], ['hollow', 'square', 'solid', 'diamond']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'ALL_CARDS', 'LOGIC_ERROR', 'ALL_CARDS']","[['square', 'diamond', 'hollow', 'solid'], ['solid', 'diamond', 'square', 'hollow'], ['hollow', 'square', 'solid', 'diamond'], ['square', 'diamond', 'solid', 'hollow'], ['square', 'hollow', 'solid', 'diamond']]"
"If the digit is 3, then the color is crimson.","{'3': 'P', '8': 'not_P', 'crimson': 'Q', 'olive': 'not_Q'}","[['3', 'olive'], ['olive', '3'], ['crimson', '3'], ['3', 'olive'], ['olive', '3']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'crimson'], ['3'], ['3'], ['3', 'olive'], ['3', 'olive']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[[""'3'"", ""'olive'""], ['crimson', '3'], ['crimson', '3'], [""'3'"", ""'olive'""], [""'olive'"", ""'3'""]]","['NOISE', 'MATCHING_BIAS', 'MATCHING_BIAS', 'NOISE', 'NOISE']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'crimson'], ['3', 'crimson'], ['3', 'olive'], ['3', 'olive'], ['3', 'olive']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'olive'], ['crimson', '3'], ['crimson', '3'], ['3', 'olive'], ['crimson', '3']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]","[['3', 'crimson'], ['3'], ['3'], ['3', 'olive', 'crimson'], ['3', 'olive', 'crimson']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'OVER_SELECTION', 'OVER_SELECTION']","[['8', '3', 'crimson', 'olive'], ['crimson', 'olive', '8', '3'], ['olive', 'crimson', '8', '3'], ['3', 'olive', '8', 'crimson'], ['olive', 'crimson', '3', '8']]"
"If the symbol is bolt, then the letter is L.","{'bolt': 'P', 'drop': 'not_P', 'L': 'Q', 'P': 'not_Q'}","[['P', 'bolt'], ['bolt', 'P'], ['bolt', 'P'], ['L', 'bolt'], ['bolt', 'P']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt', 'P'], ['bolt', 'P'], ['bolt', 'L'], ['bolt', 'P'], ['bolt', 'P']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt', 'P'], ['bolt', 'P'], ['bolt', 'P'], ['bolt', 'P'], ['bolt', 'P']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['L', 'bolt'], ['L', 'bolt'], ['P', 'bolt'], ['L', 'bolt'], ['bolt', 'P']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['L', 'bolt'], ['L', 'bolt'], ['bolt', 'drop'], ['L', 'bolt'], ['bolt', 'P']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'CORRECT']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]","[['bolt'], ['bolt', 'P'], ['P', 'drop'], ['bolt'], ['drop', 'P', 'bolt', 'L']]","['CONFIRMATION_BIAS', 'CORRECT', 'LOGIC_ERROR', 'CONFIRMATION_BIAS', 'ALL_CARDS']","[['L', 'drop', 'P', 'bolt'], ['L', 'bolt', 'drop', 'P'], ['P', 'bolt', 'drop', 'L'], ['L', 'P', 'drop', 'bolt'], ['drop', 'P', 'bolt', 'L']]"
"If the number is 53, then the shape is cone.","{'53': 'P', '28': 'not_P', 'cone': 'Q', 'cube': 'not_Q'}","[['28', '53'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['cone', '28']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['28', '53'], ['53', 'cone'], ['53', 'cone'], ['53'], ['53']]","['LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[[""'28'"", ""'cone'""], [""'53'"", ""'cube'""], ['53', 'cube'], [""'53'"", ""'cube'""], ['53', 'cube']]","['NOISE', 'NOISE', 'CORRECT', 'NOISE', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53', 'cube'], ['53', 'cube'], ['53', 'cone'], ['53', '28'], ['53', 'cone']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube'], ['53', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]","[['28', 'cube'], ['53', 'cube', 'cone'], ['28', 'cube'], ['28', 'cone', '53', 'cube'], ['53', 'cone']]","['LOGIC_ERROR', 'OVER_SELECTION', 'LOGIC_ERROR', 'ALL_CARDS', 'MATCHING_BIAS']","[['cube', '28', 'cone', '53'], ['53', 'cube', 'cone', '28'], ['28', '53', 'cube', 'cone'], ['28', 'cone', '53', 'cube'], ['cone', 'cube', '53', '28']]"
"If the letter is J, then the number is 77.","{'J': 'P', 'R': 'not_P', '77': 'Q', '31': 'not_Q'}","[['R', 'J'], ['R', 'J'], ['R', 'J'], ['R', 'J'], ['J', '31']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '77'], ['J', '31'], ['J', '31'], ['J', '31'], ['J', '77']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '31'], ['J', '31'], ['J', '31'], ['J', '31'], ['J', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '31'], ['J', '77'], ['R', '31'], ['31', 'R'], ['J', '31']]","['CORRECT', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['J', '31'], ['J', '31'], ['J', '31'], ['31', 'J'], ['J', '31']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]","[['R', '31'], ['J', '77'], ['J', '77'], ['R', '31'], ['J', '77']]","['LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['31', 'R', 'J', '77'], ['R', '31', 'J', '77'], ['R', '31', '77', 'J'], ['31', 'R', '77', 'J'], ['31', 'J', '77', 'R']]"
"If the figure is pixelated, then the border is zigzag.","{'pixelated': 'P', 'smooth': 'not_P', 'zigzag': 'Q', 'wavy': 'not_Q'}","[['pixelated', 'smooth'], ['pixelated', 'wavy', 'smooth'], ['pixelated', 'wavy'], ['pixelated', 'smooth'], ['pixelated', 'smooth']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated'], ['pixelated'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated'], ['pixelated', 'smooth', 'wavy'], ['pixelated', 'wavy'], ['pixelated', 'smooth']]","['LOGIC_ERROR', 'CONFIRMATION_BIAS', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'smooth'], ['pixelated', 'smooth'], ['pixelated', 'smooth'], ['pixelated', 'smooth'], ['pixelated', 'smooth']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]","[['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag'], ['pixelated', 'zigzag']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['zigzag', 'pixelated', 'smooth', 'wavy'], ['zigzag', 'wavy', 'smooth', 'pixelated'], ['pixelated', 'smooth', 'wavy', 'zigzag'], ['wavy', 'pixelated', 'zigzag', 'smooth'], ['zigzag', 'smooth', 'pixelated', 'wavy']]"
"If the pattern is mosaic, then the color is teal.","{'mosaic': 'P', 'gradient': 'not_P', 'teal': 'Q', 'beige': 'not_Q'}","[['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige'], ['mosaic', 'beige']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'teal'], ['mosaic'], ['mosaic'], ['mosaic', 'beige'], ['mosaic', 'teal']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'beige'], ['mosaic'], ['mosaic'], ['mosaic', 'beige'], ['mosaic', 'beige']]","['CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'teal'], ['mosaic', 'teal'], ['mosaic', 'teal'], ['mosaic', 'beige'], ['mosaic', 'beige']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['mosaic', 'gradient'], ['mosaic', 'gradient'], ['mosaic', 'gradient'], ['mosaic', 'beige'], ['teal', 'mosaic']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]","[['gradient', 'mosaic'], ['mosaic', 'teal'], ['mosaic', 'teal'], ['mosaic', 'teal'], ['beige', 'gradient', 'mosaic']]","['LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR']","[['gradient', 'teal', 'mosaic', 'beige'], ['teal', 'mosaic', 'gradient', 'beige'], ['teal', 'beige', 'gradient', 'mosaic'], ['mosaic', 'beige', 'teal', 'gradient'], ['beige', 'gradient', 'teal', 'mosaic']]"
"If the digit is 7, then the symbol is prism.","{'7': 'P', '2': 'not_P', 'prism': 'Q', 'lens': 'not_Q'}","[['7', 'lens'], ['2', '7'], ['prism', '7'], ['2', '7'], ['prism', '2']]","['CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['7', '2'], ['7'], ['2', '7'], ['7', 'lens']]","['CORRECT', 'LOGIC_ERROR', 'CONFIRMATION_BIAS', 'LOGIC_ERROR', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['7', 'lens'], ['7', 'lens'], [""'7'"", ""'lens'""], ['7', 'lens']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'CORRECT']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['7', 'prism'], ['7', 'prism'], ['2', '7'], ['7', 'prism']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens'], ['7', 'lens'], ['prism', '7'], ['2', '7'], ['7', 'prism']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]","[['7', 'lens', 'prism'], ['2', '7'], ['2', '7'], ['2', 'lens', '7'], ['7', 'prism']]","['OVER_SELECTION', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['7', '2', 'lens', 'prism'], ['lens', '2', '7', 'prism'], ['prism', 'lens', '2', '7'], ['2', 'prism', 'lens', '7'], ['prism', 'lens', '7', '2']]"
